,index,split
101521,183576,train
101522,183577,train
101523,183578,train
101524,183579,train
101525,183580,train
101526,183581,train
101527,183582,train
101528,183583,train
101529,183584,train
101530,183585,train
101531,183586,train
101532,183587,train
101533,183588,train
101534,183589,train
101535,183592,train
101536,183593,train
101537,183594,train
101538,183595,train
101539,183596,train
101540,183597,train
101541,183598,train
101542,183600,train
101543,183601,train
101544,183602,train
101545,183603,train
101546,183604,train
101547,183609,train
101548,183610,train
101549,183611,train
101550,183612,train
101551,183613,train
101552,183614,train
101553,183615,train
101554,183626,test
101555,183627,test
101556,183628,test
101557,183629,test
101558,183630,test
101559,183631,train
101560,183632,train
101561,183633,train
101562,183634,train
101563,183635,train
101564,183636,train
101565,183637,test
101566,183638,test
101567,183639,validate
101568,183642,train
101569,183643,train
101570,183644,test
101571,183645,test
101572,183646,test
101573,183647,test
101574,183648,test
101575,183649,test
101576,183650,validate
101577,183651,validate
101578,183652,validate
101579,183653,validate
101580,183654,validate
101581,183655,validate
101582,183656,validate
101583,183657,validate
101584,183658,test
101585,183663,train
101586,183664,test
101587,183665,test
101588,183666,test
101589,183667,test
101590,183668,test
101591,183669,train
101592,183670,train
101593,183671,train
101594,183672,test
101595,183673,test
101596,183674,test
101597,183675,test
101598,183676,test
101599,183677,test
101600,183678,test
101601,183679,test
101602,183680,test
101603,183681,test
101604,183682,train
101605,183683,test
101606,183684,test
101607,183685,train
101608,183686,train
101609,183688,train
101610,183689,train
101611,183690,train
101612,183691,train
101613,183692,train
101614,183693,train
101615,183698,test
101616,183699,test
101617,183700,train
101618,183701,train
101619,183702,test
101620,183703,test
101621,183704,test
101622,183705,test
101623,183706,test
101624,183707,test
101625,183708,test
101626,183709,test
101627,183710,test
101628,183711,test
101629,183712,test
101630,183713,train
101631,183714,train
101632,183715,train
101633,183721,train
101634,183722,train
101635,183724,train
101636,183725,train
101637,183726,train
101638,183727,train
101639,183728,train
101640,183729,train
101641,183730,train
101642,183731,train
101643,183733,train
101644,183734,train
101645,183735,test
101646,183736,train
101647,183737,train
101648,183738,train
101649,183739,train
101650,183740,train
101651,183741,train
101652,183742,train
101653,183743,train
101654,183744,train
101655,183747,test
101656,183749,train
101657,183750,train
101658,183752,train
101659,183753,validate
101660,183756,train
101661,183757,train
101662,183758,train
101663,183759,test
101664,183760,test
101665,183761,test
101666,183762,validate
101667,183763,validate
101668,183764,validate
101669,183765,validate
101670,183766,validate
101671,183767,validate
101672,183768,validate
101673,183770,validate
101674,183771,validate
101675,183772,validate
101676,183773,train
101677,183774,train
101678,183775,test
101679,183780,train
101680,183781,test
101681,183788,train
101682,183789,train
101683,183794,train
101684,183795,train
101685,183796,train
101686,183797,train
101687,183798,train
101688,183799,train
101689,183800,train
101690,183801,train
101691,183802,train
101692,183804,train
101693,183805,train
101694,183806,train
101695,183807,train
101696,183808,train
101697,183809,train
101698,183810,validate
101699,183811,validate
101700,183812,validate
101701,183813,train
101702,183814,train
101703,183815,train
101704,183816,validate
101705,183817,validate
101706,183820,test
101707,183821,test
101708,183822,validate
101709,183823,train
101710,183824,train
101711,183825,train
101712,183826,train
101713,183827,train
101714,183829,train
101715,183830,train
101716,183831,train
101717,183832,validate
101718,183833,validate
101719,183834,validate
101720,183835,validate
101721,183838,test
101722,183839,test
101723,183840,test
101724,183841,test
101725,183842,test
101726,183843,test
101727,183844,test
101728,183845,test
101729,183853,test
101730,183854,test
101731,183855,test
101732,183856,test
101733,183857,test
101734,183871,validate
101735,183872,validate
101736,183873,validate
101737,183874,validate
101738,183875,validate
101739,183878,validate
101740,183879,validate
101741,183882,train
101742,183883,train
101743,183884,train
101744,183885,train
101745,183886,train
101746,183887,train
101747,183888,test
101748,183889,test
101749,183890,test
101750,183891,test
101751,183892,test
101752,183893,test
101753,183894,test
101754,183895,test
101755,183896,test
101756,183897,test
101757,183898,test
101758,183899,test
101759,183908,validate
101760,183909,test
101761,183910,test
101762,183911,test
101763,183912,test
101764,183913,test
101765,183914,train
101766,183915,train
101767,183916,train
101768,183917,train
101769,183918,test
101770,183919,train
101771,183920,train
101772,183921,train
101773,183922,train
101774,183930,train
101775,183932,train
101776,183934,train
101777,183935,train
101778,183937,train
101779,183938,validate
101780,183939,train
101781,183940,train
101782,183950,train
101783,183951,train
101784,183952,train
101785,183954,validate
101786,183955,validate
101787,183957,validate
101788,183958,validate
101789,183959,validate
101790,183960,test
101791,183962,test
101792,183963,test
101793,183964,train
101794,183965,train
101795,183966,train
101796,183967,train
101797,183968,train
101798,183974,train
101799,183975,train
101800,183978,test
101801,183979,test
101802,183980,test
101803,183981,test
101804,183982,test
101805,183983,test
101806,183984,test
101807,183985,train
101808,183986,train
101809,183987,train
101810,183988,train
101811,183989,train
101812,183990,train
101813,183991,train
101814,183992,train
101815,184000,test
101816,184001,test
101817,184002,train
101818,184003,train
101819,184004,train
101820,184005,train
101821,184006,train
101822,184007,train
101823,184008,train
101824,184009,train
101825,184011,train
101826,184012,train
101827,184013,train
101828,184014,train
101829,184015,test
101830,184016,train
101831,184017,train
101832,184018,train
101833,184019,train
101834,184020,train
101835,184021,train
101836,184022,train
101837,184023,train
101838,184024,train
101839,184025,train
101840,184026,train
101841,184027,train
101842,184028,train
101843,184029,train
101844,184030,train
101845,184031,train
101846,184032,train
101847,184033,train
101848,184034,test
101849,184035,test
101850,184036,test
101851,184037,test
101852,184038,test
101853,184039,test
101854,184043,train
101855,184044,train
101856,184045,train
101857,184046,train
101858,184047,train
101859,184052,test
101860,184053,validate
101861,184054,validate
101862,184055,validate
101863,184056,train
101864,184060,train
101865,184061,train
101866,184064,train
101867,184065,train
101868,184066,train
101869,184067,train
101870,184068,train
101871,184071,train
101872,184072,train
101873,184073,train
101874,184074,train
101875,184075,train
101876,184076,train
101877,184077,train
101878,184078,train
101879,184079,train
101880,184080,train
101881,184081,train
101882,184082,train
101883,184083,train
101884,184084,test
101885,184086,test
101886,184087,test
101887,184089,test
101888,184091,test
101889,184092,test
101890,184093,train
101891,184094,train
101892,184095,train
101893,184096,train
101894,184097,train
101895,184098,train
101896,184099,train
101897,184100,train
101898,184101,train
101899,184102,train
101900,184105,train
101901,184106,train
101902,184107,train
101903,184108,train
101904,184109,train
101905,184110,train
101906,184111,train
101907,184112,train
101908,184113,train
101909,184114,train
101910,184115,test
101911,184116,test
101912,184118,validate
101913,184119,train
101914,184120,train
101915,184138,validate
101916,184139,train
101917,184140,train
101918,184141,train
101919,184143,train
101920,184144,train
101921,184145,test
101922,184146,test
101923,184148,test
101924,184153,test
101925,184154,test
101926,184155,test
101927,184156,test
101928,184157,test
101929,184158,train
101930,184159,train
101931,184160,train
101932,184161,train
101933,184162,train
101934,184163,train
101935,184164,train
101936,184169,test
101937,184173,test
101938,184174,test
101939,184175,test
101940,184177,test
101941,184178,test
101942,184179,test
101943,184180,test
101944,184181,train
101945,184182,train
101946,184184,test
101947,184193,train
101948,184194,train
101949,184199,test
101950,184200,test
101951,184201,test
101952,184202,train
101953,184203,train
101954,184204,train
101955,184205,train
101956,184206,train
101957,184207,train
101958,184208,test
101959,184209,test
101960,184210,test
101961,184211,test
101962,184212,test
101963,184213,test
101964,184214,train
101965,184215,train
101966,184216,train
101967,184217,train
101968,184218,train
101969,184219,train
101970,184220,train
101971,184221,test
101972,184222,test
101973,184226,validate
101974,184227,validate
101975,184228,validate
101976,184237,train
101977,184238,train
101978,184239,train
101979,184240,train
101980,184241,train
101981,184242,train
101982,184243,train
101983,184244,train
101984,184245,train
101985,184246,train
101986,184247,train
101987,184248,train
101988,184249,train
101989,184250,train
101990,184251,train
101991,184252,train
101992,184253,train
101993,184254,train
101994,184255,train
101995,184261,test
101996,184262,test
101997,184263,train
101998,184264,train
101999,184265,train
102000,184266,train
102001,184272,test
102002,184273,test
102003,184274,test
102004,184275,test
102005,184276,test
102006,184277,test
102007,184282,train
102008,184283,train
102009,184284,train
102010,184285,train
102011,184286,train
102012,184287,train
102013,184288,train
102014,184289,train
102015,184290,train
102016,184291,train
102017,184292,test
102018,184293,test
102019,184299,test
102020,184300,test
102021,184307,validate
102022,184309,test
102023,184310,test
102024,184311,train
102025,184312,train
102026,184313,train
102027,184314,train
102028,184315,train
102029,184316,train
102030,184317,train
102031,184318,train
102032,184319,train
102033,184320,train
102034,184321,train
102035,184323,train
102036,184329,train
102037,184330,train
102038,184331,train
102039,184332,train
102040,184333,train
102041,184334,train
102042,184335,train
102043,184336,train
102044,184337,train
102045,184338,train
102046,184339,train
102047,184340,train
102048,184341,test
102049,184342,test
102050,184343,test
102051,184348,test
102052,184349,validate
102053,184350,validate
102054,184351,validate
102055,184352,train
102056,184353,train
102057,184354,train
102058,184355,train
102059,184359,test
102060,184360,test
102061,184361,train
102062,184362,train
102063,184363,train
102064,184364,train
102065,184365,train
102066,184366,train
102067,184367,train
102068,184369,train
102069,184370,train
102070,184371,train
102071,184372,train
102072,184373,train
102073,184374,test
102074,184375,test
102075,184376,train
102076,184377,train
102077,184378,train
102078,184379,test
102079,184381,test
102080,184382,train
102081,184383,train
102082,184384,train
102083,184385,train
102084,184386,train
102085,184387,train
102086,184388,train
102087,184389,train
102088,184390,train
102089,184391,test
102090,184392,test
102091,184393,test
102092,184394,test
102093,184395,test
102094,184396,test
102095,184408,test
102096,184409,test
102097,184410,test
102098,184411,test
102099,184412,test
102100,184413,test
102101,184414,test
102102,184415,test
102103,184416,test
102104,184417,test
102105,184418,test
102106,184419,train
102107,184420,train
102108,184421,train
102109,184422,train
102110,184423,train
102111,184424,train
102112,184425,test
102113,184426,test
102114,184427,test
102115,184428,test
102116,184429,test
102117,184430,test
102118,184431,test
102119,184432,test
102120,184433,test
102121,184434,test
102122,184435,test
102123,184436,test
102124,184437,test
102125,184438,test
102126,184444,validate
102127,184445,validate
102128,184446,validate
102129,184447,validate
102130,184448,train
102131,184449,test
102132,184450,test
102133,184457,train
102134,184458,train
102135,184459,train
102136,184460,train
102137,184461,train
102138,184465,train
102139,184466,train
102140,184467,train
102141,184478,train
102142,184479,test
102143,184481,train
102144,184482,train
102145,184483,train
102146,184484,train
102147,184489,test
102148,184490,test
102149,184491,test
102150,184492,test
102151,184493,test
102152,184494,test
102153,184495,test
102154,184496,train
102155,184500,train
102156,184501,train
102157,184502,train
102158,184503,train
102159,184504,train
102160,184523,train
102161,184524,train
102162,184526,test
102163,184527,validate
102164,184528,validate
102165,184529,validate
102166,184530,validate
102167,184531,validate
102168,184532,validate
102169,184533,validate
102170,184534,train
102171,184535,train
102172,184536,train
102173,184537,train
102174,184538,train
102175,184539,train
102176,184540,train
102177,184541,train
102178,184542,train
102179,184543,train
102180,184545,train
102181,184546,train
102182,184547,train
102183,184548,train
102184,184549,train
102185,184550,train
102186,184551,train
102187,184552,train
102188,184556,train
102189,184557,train
102190,184558,train
102191,184559,train
102192,184561,train
102193,184564,train
102194,184565,train
102195,184566,train
102196,184567,train
102197,184571,train
102198,184572,train
102199,184573,train
102200,184574,train
102201,184575,train
102202,184576,train
102203,184577,train
102204,184581,train
102205,184582,train
102206,184584,train
102207,184585,train
102208,184586,train
102209,184588,test
102210,184589,test
102211,184590,test
102212,184591,test
102213,184592,test
102214,184593,train
102215,184594,train
102216,184595,train
102217,184596,train
102218,184597,train
102219,184598,train
102220,184599,train
102221,184600,train
102222,184601,train
102223,184602,train
102224,184603,train
102225,184604,train
102226,184605,train
102227,184606,train
102228,184607,train
102229,184608,train
102230,184609,train
102231,184610,train
102232,184611,train
102233,184612,train
102234,184613,train
102235,184614,train
102236,184615,train
102237,184616,train
102238,184617,train
102239,184618,train
102240,184619,train
102241,184620,train
102242,184621,train
102243,184622,train
102244,184623,train
102245,184624,train
102246,184625,train
102247,184626,train
102248,184629,test
102249,184630,train
102250,184631,test
102251,184632,test
102252,184634,train
102253,184640,train
102254,184641,train
102255,184642,train
102256,184643,train
102257,184644,train
102258,184645,train
102259,184646,train
102260,184647,train
102261,184648,train
102262,184649,train
102263,184650,train
102264,184651,train
102265,184652,train
102266,184653,train
102267,184654,test
102268,184655,test
102269,184656,test
102270,184657,test
102271,184658,test
102272,184659,test
102273,184664,test
102274,184667,train
102275,184670,test
102276,184671,test
102277,184672,train
102278,184673,train
102279,184674,train
102280,184675,train
102281,184676,train
102282,184678,train
102283,184679,train
102284,184680,train
102285,184683,train
102286,184684,train
102287,184685,train
102288,184686,train
102289,184687,train
102290,184688,train
102291,184689,train
102292,184690,train
102293,184694,train
102294,184695,train
102295,184696,train
102296,184697,train
102297,184705,train
102298,184717,train
102299,184719,train
102300,184720,train
102301,184721,train
102302,184722,train
102303,184723,train
102304,184724,train
102305,184725,train
102306,184727,train
102307,184728,train
102308,184729,train
102309,184730,train
102310,184734,test
102311,184735,test
102312,184750,test
102313,184751,test
102314,184752,test
102315,184758,train
102316,184759,train
102317,184760,train
102318,184761,train
102319,184762,train
102320,184763,train
102321,184764,train
102322,184765,train
102323,184766,train
102324,184767,train
102325,184768,train
102326,184769,test
102327,184775,train
102328,184776,train
102329,184777,train
102330,184778,train
102331,184782,test
102332,184783,test
102333,184784,test
102334,184785,train
102335,184786,train
102336,184787,train
102337,184788,train
102338,184789,train
102339,184790,train
102340,184791,train
102341,184792,validate
102342,184793,validate
102343,184794,validate
102344,184795,validate
102345,184800,train
102346,184801,train
102347,184802,train
102348,184809,test
102349,184810,test
102350,184820,test
102351,184821,test
102352,184822,test
102353,184823,test
102354,184824,test
102355,184825,test
102356,184826,test
102357,184827,test
102358,184828,test
102359,184829,test
102360,184830,train
102361,184831,train
102362,184832,train
102363,184833,train
102364,184834,train
102365,184835,train
102366,184836,train
102367,184837,train
102368,184838,train
102369,184839,train
102370,184842,train
102371,184844,validate
102372,184845,test
102373,184846,test
102374,184847,validate
102375,184849,test
102376,184850,test
102377,184851,test
102378,184852,test
102379,184853,test
102380,184854,test
102381,184855,test
102382,184856,test
102383,184857,test
102384,184858,test
102385,184859,test
102386,184860,test
102387,184861,test
102388,184862,test
102389,184866,train
102390,184867,test
102391,184868,test
102392,184869,test
102393,184870,test
102394,184871,test
102395,184872,train
102396,184873,train
102397,184874,train
102398,184875,train
102399,184876,train
102400,184877,train
102401,184878,train
102402,184879,train
102403,184880,train
102404,184881,train
102405,184882,train
102406,184883,train
102407,184885,train
102408,184890,train
102409,184891,train
102410,184892,train
102411,184893,train
102412,184894,train
102413,184895,train
102414,184896,train
102415,184897,test
102416,184911,train
102417,184912,train
102418,184913,test
102419,184914,train
102420,184915,train
102421,184916,train
102422,184917,train
102423,184918,train
102424,184919,train
102425,184920,train
102426,184921,train
102427,184922,train
102428,184923,train
102429,184924,train
102430,184925,train
102431,184926,validate
102432,184930,train
102433,184938,test
102434,184939,test
102435,184940,test
102436,184941,test
102437,184942,test
102438,184943,test
102439,184944,test
102440,184945,test
102441,184948,train
102442,184949,train
102443,184950,train
102444,184951,train
102445,184952,train
102446,184953,train
102447,184954,train
102448,184955,train
102449,184956,train
102450,184957,train
102451,184958,train
102452,184959,train
102453,184960,train
102454,184961,train
102455,184964,test
102456,184965,test
102457,184969,train
102458,184970,train
102459,184971,test
102460,184972,test
102461,184973,test
102462,184974,test
102463,184975,test
102464,184976,test
102465,184977,test
102466,184978,train
102467,184979,train
102468,184980,train
102469,184981,train
102470,184984,train
102471,184985,train
102472,184989,test
102473,184990,test
102474,184991,test
102475,184992,test
102476,184993,train
102477,184994,train
102478,184995,train
102479,184996,validate
102480,184997,validate
102481,184998,validate
102482,184999,validate
102483,185000,validate
102484,185001,validate
102485,185002,validate
102486,185003,validate
102487,185004,validate
102488,185007,train
102489,185008,train
102490,185009,train
102491,185010,train
102492,185020,validate
102493,185021,validate
102494,185022,validate
102495,185023,validate
102496,185024,validate
102497,185025,validate
102498,185026,validate
102499,185027,test
102500,185028,test
102501,185029,test
102502,185030,test
102503,185031,test
102504,185032,test
102505,185035,train
102506,185036,train
102507,185037,train
102508,185038,train
102509,185039,test
102510,185040,test
102511,185041,test
102512,185042,test
102513,185043,test
102514,185044,train
102515,185045,train
102516,185046,train
102517,185047,train
102518,185048,train
102519,185049,train
102520,185058,train
102521,185059,train
102522,185060,train
102523,185061,test
102524,185067,test
102525,185068,test
102526,185069,test
102527,185070,test
102528,185071,test
102529,185072,test
102530,185073,test
102531,185074,test
102532,185075,test
102533,185076,test
102534,185077,test
102535,185078,train
102536,185079,train
102537,185080,train
102538,185081,train
102539,185082,train
102540,185083,train
102541,185084,train
102542,185085,train
102543,185086,train
102544,185087,train
102545,185088,train
102546,185089,train
102547,185090,train
102548,185091,train
102549,185092,test
102550,185093,train
102551,185094,train
102552,185095,train
102553,185096,train
102554,185097,train
102555,185098,train
102556,185099,train
102557,185100,train
102558,185113,test
102559,185114,test
102560,185115,test
102561,185117,train
102562,185118,train
102563,185119,train
102564,185122,train
102565,185123,train
102566,185124,train
102567,185125,train
102568,185131,train
102569,185132,train
102570,185133,train
102571,185134,train
102572,185135,train
102573,185136,train
102574,185137,train
102575,185138,train
102576,185139,train
102577,185140,train
102578,185141,train
102579,185142,train
102580,185143,train
102581,185144,train
102582,185145,train
102583,185146,test
102584,185147,test
102585,185148,test
102586,185149,test
102587,185150,test
102588,185151,test
102589,185152,test
102590,185153,test
102591,185155,test
102592,185156,train
102593,185163,train
102594,185172,train
102595,185173,test
102596,185174,test
102597,185175,train
102598,185176,train
102599,185181,train
102600,185182,train
102601,185183,train
102602,185184,train
102603,185185,train
102604,185186,validate
102605,185191,train
102606,185198,validate
102607,185202,train
102608,185203,train
102609,185204,train
102610,185205,train
102611,185207,train
102612,185208,test
102613,185209,test
102614,185210,test
102615,185211,test
102616,185212,test
102617,185213,test
102618,185227,train
102619,185228,train
102620,185229,train
102621,185230,train
102622,185232,train
102623,185233,train
102624,185234,train
102625,185235,train
102626,185236,train
102627,185237,train
102628,185238,train
102629,185239,train
102630,185240,train
102631,185241,train
102632,185247,train
102633,185248,train
102634,185249,train
102635,185251,test
102636,185252,validate
102637,185253,validate
102638,185254,validate
102639,185255,validate
102640,185256,test
102641,185257,test
102642,185258,test
102643,185259,test
102644,185260,test
102645,185261,train
102646,185262,test
102647,185263,test
102648,185264,test
102649,185270,test
102650,185271,train
102651,185281,train
102652,185282,train
102653,185283,train
102654,185284,train
102655,185285,train
102656,185286,train
102657,185287,train
102658,185288,train
102659,185289,train
102660,185290,train
102661,185291,train
102662,185292,validate
102663,185308,validate
102664,185309,validate
102665,185310,train
102666,185311,train
102667,185312,train
102668,185323,train
102669,185324,test
102670,185325,train
102671,185330,train
102672,185331,train
102673,185332,train
102674,185333,train
102675,185334,train
102676,185345,train
102677,185346,train
102678,185347,train
102679,185348,train
102680,185349,train
102681,185350,train
102682,185351,train
102683,185352,train
102684,185353,train
102685,185354,train
102686,185355,train
102687,185357,train
102688,185365,train
102689,185366,train
102690,185367,train
102691,185368,train
102692,185369,train
102693,185370,train
102694,185371,train
102695,185372,train
102696,185373,train
102697,185374,train
102698,185375,train
102699,185376,train
102700,185377,train
102701,185378,train
102702,185379,train
102703,185380,train
102704,185381,train
102705,185382,train
102706,185389,train
102707,185390,test
102708,185391,test
102709,185392,test
102710,185393,test
102711,185394,train
102712,185395,train
102713,185396,train
102714,185397,train
102715,185398,test
102716,185399,test
102717,185401,test
102718,185402,test
102719,185403,test
102720,185405,train
102721,185406,train
102722,185407,train
102723,185408,train
102724,185410,train
102725,185420,test
102726,185421,test
102727,185422,test
102728,185423,test
102729,185424,train
102730,185425,train
102731,185426,train
102732,185427,train
102733,185428,train
102734,185429,test
102735,185430,test
102736,185431,train
102737,185432,train
102738,185433,train
102739,185434,test
102740,185435,test
102741,185436,test
102742,185437,test
102743,185438,train
102744,185439,train
102745,185440,validate
102746,185441,train
102747,185442,train
102748,185450,test
102749,185455,train
102750,185456,train
102751,185457,train
102752,185458,train
102753,185459,train
102754,185466,validate
102755,185468,validate
102756,185469,validate
102757,185470,validate
102758,185471,train
102759,185472,train
102760,185473,train
102761,185476,train
102762,185477,train
102763,185478,train
102764,185481,train
102765,185482,train
102766,185483,train
102767,185484,train
102768,185485,train
102769,185486,test
102770,185487,test
102771,185488,train
102772,185490,test
102773,185491,validate
102774,185494,train
102775,185495,train
102776,185496,train
102777,185497,train
102778,185499,train
102779,185500,train
102780,185501,train
102781,185502,train
102782,185503,train
102783,185504,train
102784,185505,train
102785,185506,train
102786,185507,validate
102787,185508,validate
102788,185509,train
102789,185515,test
102790,185516,test
102791,185517,test
102792,185518,test
102793,185519,test
102794,185520,test
102795,185521,train
102796,185522,train
102797,185523,train
102798,185524,train
102799,185525,test
102800,185526,test
102801,185527,test
102802,185528,test
102803,185529,test
102804,185530,train
102805,185531,train
102806,185532,train
102807,185533,train
102808,185534,train
102809,185535,train
102810,185536,train
102811,185537,train
102812,185538,train
102813,185539,train
102814,185540,train
102815,185543,train
102816,185545,train
102817,185546,train
102818,185547,test
102819,185548,test
102820,185549,train
102821,185550,train
102822,185551,train
102823,185552,train
102824,185553,train
102825,185554,train
102826,185555,train
102827,185556,train
102828,185557,train
102829,185558,train
102830,185562,validate
102831,185563,train
102832,185564,train
102833,185569,test
102834,185570,train
102835,185571,train
102836,185576,test
102837,185578,test
102838,185579,test
102839,185580,test
102840,185586,test
102841,185592,train
102842,185593,train
102843,185594,train
102844,185595,train
102845,185596,train
102846,185597,train
102847,185598,test
102848,185603,train
102849,185605,train
102850,185606,train
102851,185607,train
102852,185608,test
102853,185609,train
102854,185613,train
102855,185614,train
102856,185615,train
102857,185616,test
102858,185617,test
102859,185618,test
102860,185619,test
102861,185620,test
102862,185621,test
102863,185622,train
102864,185623,train
102865,185624,train
102866,185625,train
102867,185626,test
102868,185627,test
102869,185628,test
102870,185629,test
102871,185630,test
102872,185631,test
102873,185641,train
102874,185642,train
102875,185652,test
102876,185653,test
102877,185654,test
102878,185655,train
102879,185656,train
102880,185657,test
102881,185658,test
102882,185659,train
102883,185660,train
102884,185661,train
102885,185662,train
102886,185663,test
102887,185664,test
102888,185665,test
102889,185666,test
102890,185667,test
102891,185668,test
102892,185680,train
102893,185681,train
102894,185682,train
102895,185683,train
102896,185684,train
102897,185686,validate
102898,185687,validate
102899,185691,train
102900,185692,train
102901,185693,train
102902,185694,train
102903,185695,train
102904,185696,train
102905,185701,train
102906,185702,train
102907,185703,train
102908,185704,train
102909,185705,train
102910,185706,train
102911,185707,train
102912,185708,train
102913,185709,train
102914,185710,train
102915,185711,train
102916,185712,train
102917,185713,train
102918,185714,test
102919,185715,train
102920,185716,train
102921,185717,train
102922,185718,test
102923,185719,train
102924,185720,train
102925,185721,train
102926,185722,train
102927,185723,test
102928,185724,test
102929,185729,train
102930,185730,train
102931,185731,train
102932,185732,train
102933,185735,train
102934,185736,train
102935,185737,test
102936,185741,train
102937,185742,train
102938,185743,train
102939,185744,train
102940,185746,train
102941,185747,train
102942,185748,train
102943,185749,train
102944,185751,train
102945,185752,train
102946,185753,train
102947,185754,train
102948,185755,train
102949,185756,train
102950,185757,train
102951,185758,train
102952,185759,train
102953,185760,train
102954,185761,train
102955,185762,train
102956,185763,validate
102957,185764,validate
102958,185766,validate
102959,185767,validate
102960,185768,validate
102961,185769,validate
102962,185770,validate
102963,185771,validate
102964,185772,validate
102965,185773,test
102966,185774,test
102967,185775,test
102968,185776,train
102969,185777,train
102970,185778,train
102971,185779,train
102972,185780,train
102973,185781,train
102974,185782,train
102975,185783,train
102976,185784,test
102977,185785,test
102978,185786,test
102979,185787,train
102980,185788,train
102981,185789,train
102982,185790,train
102983,185791,train
102984,185792,train
102985,185793,train
102986,185794,train
102987,185795,test
102988,185796,test
102989,185797,test
102990,185798,test
102991,185799,test
102992,185800,test
102993,185802,test
102994,185803,test
102995,185804,test
102996,185805,test
102997,185808,train
102998,185809,train
102999,185810,train
103000,185811,test
103001,185812,test
103002,185813,test
103003,185817,train
103004,185818,train
103005,185821,train
103006,185822,validate
103007,185823,validate
103008,185824,train
103009,185825,train
103010,185826,test
103011,185827,test
103012,185829,test
103013,185834,test
103014,185835,test
103015,185836,train
103016,185844,train
103017,185845,train
103018,185846,train
103019,185847,train
103020,185848,train
103021,185849,train
103022,185850,train
103023,185851,train
103024,185852,train
103025,185853,train
103026,185854,train
103027,185855,train
103028,185856,train
103029,185857,train
103030,185858,train
103031,185859,train
103032,185860,train
103033,185867,validate
103034,185868,validate
103035,185869,validate
103036,185870,validate
103037,185871,test
103038,185877,train
103039,185878,train
103040,185879,train
103041,185882,train
103042,185883,train
103043,185884,train
103044,185885,train
103045,185886,test
103046,185887,train
103047,185888,test
103048,185889,validate
103049,185890,validate
103050,185891,validate
103051,185892,validate
103052,185893,validate
103053,185894,validate
103054,185895,validate
103055,185896,validate
103056,185897,test
103057,185898,test
103058,185899,test
103059,185900,test
103060,185901,test
103061,185902,test
103062,185903,test
103063,185904,test
103064,185905,test
103065,185906,test
103066,185907,test
103067,185908,test
103068,185909,test
103069,185910,train
103070,185911,train
103071,185912,train
103072,185913,train
103073,185914,train
103074,185915,train
103075,185916,train
103076,185917,train
103077,185918,train
103078,185919,train
103079,185920,train
103080,185921,train
103081,185923,train
103082,185924,train
103083,185925,train
103084,185927,test
103085,185928,test
103086,185929,test
103087,185930,train
103088,185937,test
103089,185938,test
103090,185939,test
103091,185941,test
103092,185943,train
103093,185944,validate
103094,185945,validate
103095,185946,validate
103096,185949,train
103097,185950,train
103098,185955,train
103099,185956,train
103100,185957,train
103101,185958,train
103102,185963,validate
103103,185964,validate
103104,185965,validate
103105,185966,validate
103106,185967,validate
103107,185968,train
103108,185969,train
103109,185970,train
103110,185971,train
103111,185972,train
103112,185975,test
103113,185976,test
103114,185977,test
103115,185981,train
103116,185982,train
103117,185985,train
103118,185986,train
103119,185987,train
103120,185988,train
103121,185989,test
103122,185990,test
103123,185991,train
103124,185992,train
103125,185993,train
103126,185996,train
103127,185999,train
103128,186000,train
103129,186005,train
103130,186006,train
103131,186007,train
103132,186008,train
103133,186010,train
103134,186011,train
103135,186019,train
103136,186020,train
103137,186021,train
103138,186022,train
103139,186026,test
103140,186029,train
103141,186030,train
103142,186031,train
103143,186032,train
103144,186033,train
103145,186048,test
103146,186049,test
103147,186050,test
103148,186051,test
103149,186052,test
103150,186053,test
103151,186054,test
103152,186055,test
103153,186056,test
103154,186057,test
103155,186058,test
103156,186059,test
103157,186060,test
103158,186061,test
103159,186068,train
103160,186069,train
103161,186070,train
103162,186084,validate
103163,186085,validate
103164,186086,validate
103165,186087,validate
103166,186088,validate
103167,186089,validate
103168,186100,train
103169,186101,train
103170,186102,train
103171,186103,train
103172,186104,train
103173,186105,train
103174,186106,train
103175,186107,train
103176,186108,train
103177,186110,train
103178,186119,test
103179,186120,test
103180,186121,test
103181,186122,test
103182,186123,test
103183,186124,test
103184,186125,test
103185,186126,test
103186,186134,train
103187,186135,train
103188,186136,train
103189,186137,train
103190,186140,train
103191,186141,train
103192,186142,train
103193,186146,train
103194,186152,test
103195,186153,train
103196,186156,test
103197,186157,test
103198,186158,test
103199,186161,test
103200,186162,test
103201,186163,test
103202,186164,test
103203,186165,test
103204,186166,test
103205,186167,test
103206,186168,test
103207,186170,test
103208,186171,test
103209,186172,train
103210,186173,train
103211,186174,train
103212,186175,train
103213,186176,train
103214,186177,train
103215,186178,train
103216,186179,train
103217,186183,validate
103218,186184,validate
103219,186185,validate
103220,186186,validate
103221,186187,validate
103222,186188,validate
103223,186189,validate
103224,186190,validate
103225,186191,validate
103226,186192,validate
103227,186193,train
103228,186194,train
103229,186195,train
103230,186196,train
103231,186197,train
103232,186198,train
103233,186199,train
103234,186200,train
103235,186201,train
103236,186202,train
103237,186203,test
103238,186204,test
103239,186205,test
103240,186208,train
103241,186209,train
103242,186210,train
103243,186211,train
103244,186212,validate
103245,186213,validate
103246,186214,validate
103247,186215,validate
103248,186216,validate
103249,186217,train
